filename,sentence,labels,abstract,heading
91-179-2-PB.txt,Rata-rata lokal dan varians dihitung menggunakan nilai piksel pada sub-citra dengan ukuran dan berpusat pada.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,( ) ( )(6) Variabel adalah level keabuan pada koordinat sesuai dengan ketetanggaan sub-citra dan adalah ketetanggaan dari komponen histogram normal sesuai dengan nilai keabuannya.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Setelah semua perhitungan statistik dari histogram modifikasi didapatkan, maka mengikuti Sundaram, dkk (2011) diterapkan Persamaan (7) untuk menghasilkan citra keluaran sesuai dengan perbaikan.",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,{{ (7) Variabel adalah citra keluaran proses enhancement danhasil dari modifikasi histogram.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Nilai,, merupakan nilai konstanta positif dan, denganlebih dari untuk perbaikan area terang dan kurang dari untuk area gelap.",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,2. Multi Scale Line Strength dan Integrasi Line Tracking,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Multi Scale Line Operator merupakan sebuah algoritma yang dapat digunakan untuk mendeteksi garis pada citra radiograf.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Ada dua parameter yang dibutuhkan pada algoritma ini yaitu sudut ( ) dan panjang (M) (Ball, 2007).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Nilai bervariasi antara 0 derajat sampai80 derajat.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Sementara M merepresentasikan panjang dari sebuah moving window.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Sebagai contoh, apabila terdapat2 nilai sudut dan M adalah, maka Multi Scale Line Strength akan membentuk2 bentuk rotasi dengan sudut 0, ,0, 4 , 60, 7 , 90,0 ,20,, 0, dan6derajat dan membentuk moving window dengan ukuranxpiksel.",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Line Strength dihitung dengan menggunakan Multi Scale Line Operator di setiap piksel pada citra masukan.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Line Strength merupakan hasil pengurangan antara foreground dengan background (Arifin dkk, 2010).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Sebuah nilaimerupakan jumlahan dari piksel citra dikali dengan nilai foreground mask yang berhubungan.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Nilaimerupakan jumlahan piksel citra dikali dengan nilai background mask yang berhubungan.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Nilai dari Line Strengthdapat dihitung dengan mengikuti Arifin, dkk (2010) sesuai Persamaan (8).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Foregorund mask dan background mask ditentukan dengan garis sesuai panjang M dan lebar satu piksel dengan orientasi sudut.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,{ } (8) Struktur garis lokal yang memiliki kontras baik dan cocok dengan foreground mask akan memiliki nilai yang tinggi pada pemetaan Line Strength .,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Interpolasi bilinear digunakan untuk merotasi citra untuk pada selain nol untuk mendapatkan hasil yang lebih baik.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Metode Gaussian Pyramid (Adelson dkk,1984) juga diterapkan untuk menganalisis permasalahan multi scale yang terjadi karena perbedaan segmen di setiap struktur garis.",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Line Strength yang didapatkan dari Multi Scale Line Operator diintegrasikan dengan algoritma Line Tracking untuk mengoptimasi deteksi struktur garis berdasarkan sudut dan diameter.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Algoritma ini menggunakan histogram citra untuk mendapatkan batas piksel dari area yang dilacak dengan nilai ambang sesuai dengan intensitas frekuensi citra (Vlachos & Dermatas, 2010).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Jika variabeladalah tingkat kecerahan piksel dari citra masukan pada posisi danadalah sebuah set dari piksel-piksel seed yang termasuk piksel inisial untuk proses pelacakan maka set piksel seedmenurut Vlachos, dkk (2010) ini didefinisikan seperti Persamaan (9).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,{ } (9) Variabeldan adalah dua nilai ambang yang secara otomatis diestimasi dari histogram menggunakan ukuran dari area pelacakan.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Setelah set piksel seed didapatkan, nilai confidence dari setiap piksel yang termasuk struktur garis pada skala W akan diestimasi dan disimpan dalam array Cw.",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Inisialisasi array untuk nilai confidence dituliskan pada Persamaan ( 0).,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,( 0) Nilai perkalian setiap bagian dari setiap piksel untuk delapan ketetanggaan Vs dihitung dengan perhitungan Persamaan ().,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Variabel merupakan nilai cross sectional dan adalah diameter dari struktur garis.,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Piksel tetangga yang memiliki nilaiakan memiliki nilaiyang lebih besar dengan T sebagai nilai ambang (Cholissodin dkk, 2011).",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,Piksel pelacakan yang baru dapat dikalkulasi dengan Persamaan ( 2).,OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Variabel cycx, adalah piksel pelacakan yang baru sesuai dengan perhitungan posisi yx, yang sebelumnya, diameter r, dan arah sudut .",OTHERS,0,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Untuk mendeteksi penyakit periodontitis pada citra dental panoramic radiograph, dihitung jumlah nilai piksel dari setiap citra biner hasil dari multi scale line strength dan integrasi line tracking sehingga diperoleh nilai total piksel masing-masing citra (Cholissodin dkk, 2011).",METHOD,1,2. METODE DAN MATERIAL
91-179-2-PB.txt,"Dari total piksel masing-masing citra tersebut,berikutnya ditentukan nilai threshold yang diperoleh dari rata-rata total piksel dari setiap citra.",METHOD,1,2. METODE DAN MATERIAL
91-179-2-PB.txt,Jika total piksel lebih dari nilai threshold maka citra dental panoramic radiograph terdeteksi normal.,METHOD,1,2. METODE DAN MATERIAL
91-179-2-PB.txt,Sebaliknya jika total piksel kurang dari nilai threshold maka citra dental panoramic radiograph terdeteksi periodontitis.,METHOD,1,2. METODE DAN MATERIAL
91-179-2-PB.txt,Uji coba dilakukan pada sub sample citra yang diambil dari empat bagian citra dental panoramic radiograph yaitu masing-masing dua sub sample pada foramen kiri (Gambar) dan foramen kanan citra (Gambar 4).,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Uji coba dilakukan dalam beberapa skenario.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Skenario ini berkenaan dengan parameter yang ada pada metode perbaikan citra.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Parameter tersebut adalah parameter yang digunakan pada Persamaan (2) serta parameter k0, k , dan k2 yang digunakan pada Persamaan (7).",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Uji coba dilakukan dengan sistem cross validation dengan folds.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Data secara random dibagi menjadi bagian.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Uji coba ini dievaluasi dengan kriteria yaitu akurasi, sensitivity, dan specificity (Lutz, 2009).",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Tiga kriteria tersebut dapat dihitung berdasarkan informasi pada Tabel 1.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Akurasi, sensitivity, dan specificity didapatkan dari perhitungan pada Persamaan (), ( 4), dan ().",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,()( 4) () Uji coba sesuai parameter dilakukan dengan mengeksekusi program dengan jangkauan nilai parameter yang dituju.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Pada percobaan pertama, dilakukan uji coba dengan variasi nilai parameter pada jangkauan 0,hingga.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Sedangkan nilai parameter lain ditetapkan k0=0.5, k1=0.01, dan k2=0.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Hasil dari uji coba ini dijabarkan dalam Tabel 2.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Percobaan kedua dilakukan berdasarkan variasi nilai parameter k0 pada jangkauan 0,hingga 0.9 dengan nilai mengacu pada percobaan pertama yaitu ketika nilai akurasi tertinggi diperoleh.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Sehingga ditetapkan nilai parameter =0.8, k1=0.01, dan k2=0.1.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Hasil uji coba ini dijabarkan dalam Tabel.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Percobaan ketiga dilakukan berdasarkan variasi nilai parameter k1.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Pada percobaan ini ditetapkan nilai parameter=0.8, k0=0.8, dan k2=0.1.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Penetapan nilai parameter dan k0 berdasarkan anaiisis pada percobaan pertama dan kedua.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Hasil uji coba ini dijabarkan dalam Tabel 4.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Percobaan keempat dilakukan berdasarkan variasi nilai parameter k2.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Pada percobaan ini ditetapkan nilai parameter=0.8, k0=0.8, dan k2=0.09 yang mengacu dari analisis pada percobaan-percobaan sebelumnya.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Hasil uji coba dijabarkan dalam tabel.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Parameter, k0, k1 , dan k2 merupakan parameter yang digunakan pada tahap perbaikan citra.",OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Pada tahap tersebut terjadi modifikasi histogram dari citra masukan.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Gambar menunjukkan histogram dari salah satu sub sample citra yang diuji coba dan Gambar 6 menunjukkan hasil modifikasi histogram.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Sedangkan Gambar 7 menunjukkan contoh citra hasil dari tahap perbaikan komponen garis.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Citra hasil perbaikan tersebut kemudian diproses ke tahap berikutnya yaitu tahap Multi Scale Line Strength dan Integrasi Line Tracking.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,Citra biner hasil dari pemrosesantahap tersebut ditunjukkan pada Gambar 8.,OTHERS,0,3. UJI COBA DAN HASIL
91-179-2-PB.txt,"Hasil dari uji coba dalam empat skenario yang telah ditetapkan menunjukkan bahwa parameter, k0, k , dan k2 sangat mempengaruhi klasifikasi penyakit periodontitis.",CONCLUSION,1,4. PEMBAHASAN
91-179-2-PB.txt,"Pada skenario pertama, dilakukan uji coba terhadap nilai parameter.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Terlihat pada hasil uji coba bahwa akurasi dan sensitivity tertinggi didapatkan dari nilai=0,8 sedangkan nilai specificity tertinggi didapatkan dari nilai= 0,3, 0,4, 0,5, dan 0,7.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Dari variasi nilai yang diuji coba maka dapat dilihat bahwa semakin besar nilai parameter maka nilai akurasi yang diperoleh mengalami peningkatan.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Dari hasil coba tersebut juga menunjukkan ketika histogram citra yang semakin mendekati histogram uniform maka akurasi dari proses pendeteksian penyakit periodontitis dapat meningkat.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Pada skenario kedua, dilakukan uji coba terhadap nilai parameter k0.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Terlihat pada hasil uji coba bahwa akurasi terbaik didapatkan dari nilai k0=0,8.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Sedangkan sensitivity tertinggi juga didapatkan dari nilai k0=0,8.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Untuk nilai specificity tertinggi didapatkan dari nilai parameter k0=0,8 dan 0,9.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Dari variasi nilai k0 yang diuji coba maka dapat dilihat bahwa tingginya nilai k0 memberikan peningkatan terhadap hasil akurasi, sensitivity, dan specifity.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Nilai parameter k0 sesuai Persamaan (7) merupakan konstanta yang berkaitan dengan rata-rata tingkat keabuan.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Hasil uji coba dari Tabel menunjukkan nilai rata-rata tingkat keabuan lokal suatu piksel yang semakin mendekati niali rata-rata tingkat keabuan dari keseluruhan citra dapat meningkatkan hasil akurasi, sensitivity, dan specifity.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Pada skenario ketiga dan keempat dilakukan uji coba terhadap nilai parameter kdan k2.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Kedua parameter tersebut sesuai Persamaan (7), berkaitan dengan nilai satndar deviasi tingkat keabuan citra.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Terlihat pada hasil uji coba parameter k , akurasi dan sensitivity terbaik didapatkan dari nilai parameter k =0.09.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Sedangkan nilai specificity terbaik didapatkan dari nilai parameter k =0.09 dan 1.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Dari variasi nilai kyang diuji coba dapat juga dilihat bahwa semakin besar nilai kmemberikan peningkatan terhadap hasil akurasi, sensitivity, dan specifity.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Pada skenario terakhir yaitu uji coba terhadap nilai parameter k2, terlihat bahwa akurasi dan sensitivity terbaik didapatkan dari nilai parameter k2=0,4.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Sedangkan untuk specificity terbaik didapatkan dari nilai parameter k2=0,3, 0,4,0,5 dan 0,7.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Dari variasi nilai k2 yang diuji coba, terlihat bahwa nilai akurasi, sensitivity, dan specificity tidak mengalami peningkatan atau penurunan secara konstan.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Selain itu nilai akurasi, sensitivity, dan specificity yang diperoleh tidak mengalami peningkatan secara signifikan jika dibandingkan dengan hasil dari percobaan-percobaan sebelumnya.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Sehingga secara umum, hasil uji coba terbaik didapatkan dari percobaan ketiga dengan nilai k1=0.09.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Pada percobaan ini didapatkan nilai akurasi, sensitivity, dan specificity tertinggi.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Jumlah data uji coba antar kelas yang digunakan tidak seimbang.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Untuk mengatasi ketimpangan tersebut, uji coba dilakukan dengan menggunakan folds cross validation.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Data dibagi menjadi lima bagian secara acak kemudian ditentukan proporsi data uji dan data latihnya.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Untuk percobaan ini proporsi data latih adalah 80% dan data uji 20%.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,"Berdasarkan pertimbangan ketimpangan jumlah data pada setiap kelas, proses evaluasi juga disesuaikan dengan menambahkan nilai selain akurasi.",OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Nilai akurasi dianggap kurang relevan apabila digunakan untuk persentase data yang sangat sedikit dibandingkan dengan data yang sangat banyak.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Oleh karena itu nilai sensitivity dan specificity digunakan pada evaluasi untuk menghasilkan evaluasi yang lebih handal terhadap jumlah data yang timpang.,OTHERS,0,4. PEMBAHASAN
91-179-2-PB.txt,Metode perbaikan komponen garis pada citra dengan menggunakan metode Histogram Modification - Local Contrast Enhancement dapat digunakan untuk menonjolkan komponen detail garis pada citra dental sehingga dapat dilakukan identifikasi penyakit periodontitis dari citra tersebut.,CONCLUSION,1,5. KESIMPULAN
91-179-2-PB.txt,"Dari percobaan yang telah dilakukan, diketahui bahwa setiap parameter pada metode Histogram Modification - Local Contrast Enhancement berpengaruh terhadap perbaikan citra dan identifikasi penyakit periodontitis.",CONCLUSION,1,5. KESIMPULAN
91-179-2-PB.txt,"Parameter yang diuji untuk melihat pengaruh dari metode Histogram Modification - Local Contrast Enhancement adalah, k0, k1, dan k2.",METHOD,1,5. KESIMPULAN
91-179-2-PB.txt,Setiap parameter tersebut diuji dengan variasi nilai pada jangkauan tertentu.,METHOD,1,5. KESIMPULAN
91-179-2-PB.txt,"Berdasarkan hasil uji coba variasi nilai parameter tersebut maka dipilih hasil dari uji coba yang menghasilkan nilai akurasi, sensitivity, dan specificity tertinggi sebagai hasil terbaik.",RESULT,1,5. KESIMPULAN
91-179-2-PB.txt,"Sehingga hasil terbaik diperoleh dari uji cobaparameter kdengan hasil akurasi 6%, sensitivity 6%, dan specificity 80%.",RESULT,1,5. KESIMPULAN
91-179-2-PB.txt,"Untuk penelitian selanjutnya, perlu dilakukan penanganan terhadap tidak seimbangnya jumlah data antar kelas pada kumpulan data yang diuji coba.",SUGGESTION,1,5. KESIMPULAN
91-179-2-PB.txt,"Selain itu, metode dalam penelitian ini dapat dikembangkan untuk uji coba pada bagian citra dental radiographs yang lain seperti bitewings, maxillary, dan mandibular.",SUGGESTION,1,5. KESIMPULAN
1016-3004-1-PB.txt,Keberadaan Twitter telah digunakan secara luas oleh berbagai lapisan masyarakat dalam beberapa tahun terakhir.,OTHERS,0,Abstrak
1016-3004-1-PB.txt,Kebiasaan masyarakat mem-posting tweet untuk menilai tokoh publik adalah salah satu media yang merepresentasikan tanggapan masyarakat terhadap tokoh publik.,BACKGROUND,1,Abstrak
1016-3004-1-PB.txt,"Menjelang pemilihan umum, biasanya ada pihak-pihak tertentu yang ingin mengetahui sentimen dan tanggapan terhadap tokoh publik.",BACKGROUND,1,Abstrak
1016-3004-1-PB.txt,Tokoh publik yang dinilai adalah tokoh yang dianggap layak dan memiliki kemampuan untuk dipilih menjadi pemimpin.,BACKGROUND,1,Abstrak
1016-3004-1-PB.txt,"Oleh karena itu, penelitian ini mencoba menganalisis tweet berbahasa Indonesia yang membicarakan tentang tokoh publik.",BACKGROUND,1,Abstrak
1016-3004-1-PB.txt,Analisis dilakukan dengan melakukan klasifikasi tweet yang berisi sentimen masyarakat tentang tokoh tertentu.,TOPIC,1,Abstrak
1016-3004-1-PB.txt,Metode klasifikasi yang digunakan dalam penelitian ini adalah Naive Bayes Classifier.,METHOD,1,Abstrak
1016-3004-1-PB.txt,Naive Bayes Classifier dikombinasikan dengan fitur untuk dapat mendeteksi negasi dan pembobotan menggunakan term frequency serta TF-IDF.,METHOD,1,Abstrak
1016-3004-1-PB.txt,Klasifikasi tweet pada penelitian ini diperoleh berdasarkan kombinasi antara kelas sentimen dan kelas kategori.,METHOD,1,Abstrak
1016-3004-1-PB.txt,"Klasifikasi sentimen terdiri dari positif dan negatif sedangkan klasifikasi kategori terdiri dari kapabilitas, integritas, dan akseptabilitas.",METHOD,1,Abstrak
1016-3004-1-PB.txt,Hasil pengujian pada aplikasi yang dibangun dan pada tools RapidMiner memperlihatkan bahwa akurasi dengan term frequency memberikan hasil akurasi yang lebih baik daripada akurasi dengan fitur TF-IDF.,"METHOD, RESULT",1,Abstrak
1016-3004-1-PB.txt,Metode Support Vector Machine menghasilkan akurasi performansi yang lebih baik daripada metode Naive Bayes baik dalam klasifikasi sentimen maupun dalam klasifikasi kategori.,"RESULT, CONCLUSION",1,Abstrak
1016-3004-1-PB.txt,"Namun demikian, secara keseluruhan penggunaan metode Support Vector Machine dan Naive Bayes sama-sama memiliki performansi yang cukup baik untuk melakukan klasifikasi tweet.","RESULT, CONCLUSION",1,Abstrak
1016-3004-1-PB.txt,"Media jejaring sosial seperti Twitter, Facebook, dan Youtube merupakan beberapa media perangkat komunikasi terpopuler di masyarakat saat ini (Aliandu, 2012; Kumar dan Sebastian, 2012).",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,"Menjelang pemilihan umum, para politisi atau tokoh publik sering memanfaatkan media sosial untuk berkampanye dan meningkatkan popularitas mereka.",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,Salah satu media jejaring sosial yang telah dimanfaatkan dalam pemilihan umum adalah Twitter.,OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,"Twitter telah dimanfaatkan dalam pemilihan umum di beberapa negara sepertiSingapura, Jerman, dan Amerika (Sang dan Bos, 2012; Choy dkk, 2012; Choy dkk, 2011).",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,Penelitian ini mencoba memanfaatkan Twitter dengan menganalisis tweet berbahasa Indonesia yang membicarakan tentang tokoh publik menjelang pemilihan umum 2014 di Indonesia.,TOPIC,1,1. PENDAHULUAN
1016-3004-1-PB.txt,"Tokoh publik yang dianalisis merupakan tokoh publik dengan popularitas tertinggi hasil survei yang telah dilakukan dari beberapa lembaga survei seperti Lembaga Survei Indonesia (LSI), Lembaga Survei Nasional (LSN), Sogeng Sarjadi Syndicate (SSS), Centre for Strategic and International Studies (CSIS) dan Saiful Mujani Research and Consulting (SMRC).",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,Analisis dilakukan dengan mengklasifikasikan tweet menggunakan Naive Bayes Classifier.,METHOD,1,1. PENDAHULUAN
1016-3004-1-PB.txt,Naive Bayes Classifier dikombinasikan dengan fitur untuk dapat mendeteksi negasi dan pembobotan menggunakan term frequency serta TF-IDF.,METHOD,1,1. PENDAHULUAN
1016-3004-1-PB.txt,Klasifikasi tweet pada penelitian ini diperoleh berdasarkan kombinasi antara kelas sentimen dan kelas kategori.,METHOD,1,1. PENDAHULUAN
1016-3004-1-PB.txt,Kelas sentimen terbagi menjadi dua polaritas yaitu sentimen positif dan negatif.,METHOD,1,1. PENDAHULUAN
1016-3004-1-PB.txt,Kelas kategori dipilih berdasarkan indikator yang telah digunakan oleh LSI (Lembaga Survei Indonesia) untuk menilai tokoh yang dianggap layak maju dalam pilpres 2014.,METHOD,1,1. PENDAHULUAN
1016-3004-1-PB.txt,"Ketiga dimensi tersebut adalah kapabilitas, integritas, dan akseptabilitas.",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,"Dimensi kapabilitas mencakup kepandaian, wawasan, visi, kepemimpinan, ketegasan, dan keberanian dalam pengambilan keputusan.",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,"Integritas mencakup aspek moral, kejujuran, satu dalam kata dan perbuatan, serta bersih dari cacat moral, etik, dan hukum.",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,"Akseptabilitas adalah sikap penerimaan masyarakat terhadap seorang tokoh (Mujani, dkk, 2012).",OTHERS,0,1. PENDAHULUAN
1016-3004-1-PB.txt,Sunni dan Widyantoro (2012) telah melakukan analisis sentimen pada Twitter untuk mengetahui opini atau sentimen terhadap tokoh publik dari tweet berbahasa Indonesia.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penelitian ini menggunakan F3 (F3 is Factor Finder) untuk menangani permasalahan model bahasa yang ditemukan.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,F3 menggunakan metode Naive Bayes untuk melakukan analisis sentimen.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Fitur TF-IDF dengan discounted-cumulative digunakan untuk menangani karakter topik yang muncul di Twitter yang berkelanjutan.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penggunaan TF-IDF dengan discounted cumulative untuk mengekstrak topik mampu meningkatkan jumlah topik terekstrak yang sesuai.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Naive Bayes juga digunakan oleh Aliandu (2012) untuk menentukan sentimen publik yang disampaikan melaluitweetberbahasa Indonesia.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penelitian ini menggunakan term objek tertentu hasil query user.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Data yang terkumpul akan mengalami preprocessing sebelum dilakukan proses training.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Data training dikumpulkan dengan memanfaatkan fasilitascrontabdenganquery emoticondan akun media nasional yang terhubung ke Twitter API.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penelitian ini menggunakan emoticon untuk memudahkan melakukan anotasi terhadap kelas sentimen dari data training.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Emoticondianggap dapat menunjukkan emosi tweetyang disampaikan.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,"Setelah itu, Naive Bayes Classifier digunakan untuk klasifikasi sentimen dari data tweet yang telah diperoleh.",OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penelitian lain menggunakan algoritma Naive Bayes juga dilakukan oleh Groot (2012).,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,"Selain Naive Bayes, penelitian ini juga menggunakan Support Vector Machine untuk membuat model prediksi klasifikasi opini data Twitter.",OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,"Dalam penelitian tersebut, data opini yang berasal dari data tweet diklasifikasi menjadi tiga buah kelas yaitu kelas positif, negatif, dan netral.",OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Preprocessing dilakukan terlebih dahulu terhadap data sebelum pembuatan model prediksi.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Preprocessing dilakukan untuk mengubah data teks menjadi fixed-length feature vector.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Fitur penelitian ini terdiri dari sentiment-words dan frekuensi kemunculan kata yang digunakan untuk memprediksi kelas sentimen.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Romelta (2012) juga menggunakan dua buah algoritma pembelajaran yaitu Support Vector Machine dan Naive Bayes untuk menggali opini customer terhadap produk smartphone di Twitter.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Penelitian ini mencoba membangun sistem pembelajaran mesin untuk mengklasifikasikan opini bedasarkan sentimennya.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Sistem mengekstraksi kata menggunakan n-multigram pada tahap ekstraksi fitur.,OTHERS,0,2. TINJAUAN PUSTAKA
1016-3004-1-PB.txt,Tiga buah percobaan dilakukan untuk mendapatkan sebuah pembelajaran mesin yang memiliki akurasi terbaik.,OTHERS,0,2. TINJAUAN PUSTAKA
